i,e,eta,J,|k|,|u|,Esum
1182,0.036047,0.0360566,1.07368e+09,0.0126869,0.0821333,1.07368e+09
1183,0.0371265,0.0371364,1.07368e+09,0.0130656,0.0810363,1.07368e+09
1184,0.0383835,0.0383938,1.07368e+09,0.0135887,0.0799083,1.07368e+09
1185,0.0391646,0.0391751,1.07368e+09,0.013962,0.0787508,1.07368e+09
1186,0.0396575,0.0396682,1.07368e+09,0.0143768,0.0775627,1.07368e+09
1187,0.03977,0.0397807,1.07368e+09,0.0147443,0.076341,1.07368e+09
1188,0.0397928,0.0398035,1.07368e+09,0.0151972,0.0750828,1.07368e+09
1189,0.0399499,0.0399606,1.07368e+09,0.0155347,0.0737884,1.07368e+09
1190,0.0401939,0.0402047,1.07368e+09,0.0159852,0.072464,1.07368e+09
1191,0.0404864,0.0404972,1.07368e+09,0.016205,0.0711188,1.07368e+09
1192,0.0406917,0.0407025,1.07368e+09,0.016462,0.0697601,1.07368e+09
1193,0.0407341,0.0407449,1.07368e+09,0.0166554,0.0683921,1.07368e+09
1194,0.0404903,0.0405009,1.07368e+09,0.016802,0.0670147,1.07368e+09
1195,0.040142,0.0401524,1.07368e+09,0.0170152,0.0656251,1.07368e+09
1196,0.0397711,0.0397813,1.07368e+09,0.017295,0.0642189,1.07368e+09
1197,0.0396344,0.0396445,1.07368e+09,0.0175526,0.0627942,1.07368e+09
1198,0.039747,0.039757,1.07368e+09,0.0178706,0.0613556,1.07368e+09
1199,0.0399861,0.039996,1.07368e+09,0.0181087,0.059915,1.07368e+09
1200,0.0400834,0.0400932,1.07368e+09,0.0182381,0.0584821,1.07368e+09
1201,0.0396961,0.0397056,1.07368e+09,0.0183299,0.0570591,1.07368e+09
1202,0.0387138,0.0387229,1.07368e+09,0.0183307,0.0556424,1.07368e+09
1203,0.037383,0.0373917,1.07368e+09,0.0183602,0.0542265,1.07368e+09
1204,0.0360595,0.0360677,1.07368e+09,0.0184082,0.0528105,1.07368e+09
1205,0.0349477,0.0349554,1.07368e+09,0.0183238,0.0514023,1.07368e+09
1206,0.0343099,0.0343173,1.07368e+09,0.018301,0.0500168,1.07368e+09
1207,0.03384,0.0338471,1.07368e+09,0.018,0.0486701,1.07368e+09
1208,0.0332511,0.0332579,1.07368e+09,0.0178228,0.0473717,1.07368e+09
1209,0.0325088,0.0325152,1.07368e+09,0.0175968,0.0461228,1.07368e+09
1210,0.0310872,0.0310932,1.07368e+09,0.017364,0.0449146,1.07368e+09
1211,0.0298035,0.0298091,1.07368e+09,0.0173198,0.0437334,1.07368e+09
1212,0.0285233,0.0285285,1.07368e+09,0.0171875,0.0425724,1.07368e+09
1213,0.027889,0.0278939,1.07368e+09,0.0172477,0.0414411,1.07368e+09
1214,0.0274067,0.0274113,1.07368e+09,0.0169217,0.0403614,1.07368e+09
1215,0.0267052,0.0267096,1.07368e+09,0.0167362,0.0393492,1.07368e+09
1216,0.0256826,0.0256867,1.07368e+09,0.0162232,0.0384035,1.07368e+09
1217,0.0238657,0.0238693,1.07368e+09,0.0159766,0.0375093,1.07368e+09
1218,0.0219053,0.0219085,1.07368e+09,0.0157023,0.0366512,1.07368e+09
1219,0.0200481,0.0200509,1.07368e+09,0.0155057,0.035826,1.07368e+09
1220,0.0186298,0.0186322,1.07368e+09,0.0153473,0.0350438,1.07368e+09
1221,0.0178079,0.0178101,1.07368e+09,0.0149536,0.0343228,1.07368e+09
1222,0.0174163,0.0174184,1.07368e+09,0.0145786,0.0336789,1.07368e+09
1223,0.0167596,0.0167615,1.07368e+09,0.0140857,0.0331171,1.07368e+09
1224,0.0160788,0.0160806,1.07368e+09,0.0136339,0.0326278,1.07368e+09
1225,0.0146684,0.01467,1.07368e+09,0.0134201,0.0321942,1.07368e+09
1226,0.0133423,0.0133436,1.07368e+09,0.013201,0.0318017,1.07368e+09
1227,0.0123204,0.0123215,1.07368e+09,0.0131471,0.0314461,1.07368e+09
1228,0.0116848,0.0116859,1.07368e+09,0.0129812,0.0311358,1.07368e+09
1229,0.0117488,0.0117498,1.07368e+09,0.0126797,0.0308859,1.07368e+09
1230,0.0114736,0.0114745,1.07368e+09,0.0122731,0.0307039,1.07368e+09
1231,0.0111023,0.0111031,1.07368e+09,0.0117812,0.0305834,1.07368e+09
1232,0.0100394,0.0100401,1.07368e+09,0.0113498,0.0305099,1.07368e+09
1233,0.00883873,0.00883933,1.07368e+09,0.0110339,0.0304703,1.07368e+09
1234,0.00783551,0.00783602,1.07368e+09,0.0107933,0.030459,1.07368e+09
1235,0.00724561,0.00724606,1.07368e+09,0.0104369,0.0304778,1.07368e+09
1236,0.00746797,0.0074684,1.07368e+09,0.0102736,0.0305327,1.07368e+09
1237,0.00795278,0.00795322,1.07368e+09,0.00971773,0.0306273,1.07368e+09
1238,0.00865467,0.00865512,1.07368e+09,0.00946117,0.0307582,1.07368e+09
1239,0.00904184,0.00904229,1.07368e+09,0.00900579,0.0309165,1.07368e+09
1240,0.00894145,0.00894188,1.07368e+09,0.00875621,0.0310903,1.07368e+09
1241,0.00874398,0.00874438,1.07368e+09,0.00855279,0.0312708,1.07368e+09
1242,0.00846999,0.00847036,1.07368e+09,0.00840988,0.031456,1.07368e+09
1243,0.00846659,0.00846694,1.07368e+09,0.00827471,0.0316483,1.07368e+09
1244,0.00876911,0.00876946,1.07368e+09,0.00791717,0.0318497,1.07368e+09
1245,0.00915458,0.00915493,1.07368e+09,0.00764789,0.0320586,1.07368e+09
1246,0.00956164,0.00956199,1.07368e+09,0.00712614,0.0322695,1.07368e+09
1247,0.00965797,0.00965832,1.07368e+09,0.00682874,0.0324758,1.07368e+09
1248,0.00974356,0.0097439,1.07368e+09,0.00641026,0.0326732,1.07368e+09
1249,0.00971764,0.00971797,1.07368e+09,0.0061549,0.032861,1.07368e+09
1250,0.00974575,0.00974608,1.07368e+09,0.00582576,0.0330404,1.07368e+09
1251,0.0102107,0.0102111,1.07368e+09,0.00560665,0.0332134,1.07368e+09
1252,0.0108402,0.0108406,1.07368e+09,0.00541439,0.0333816,1.07368e+09
1253,0.011794,0.0117943,1.07368e+09,0.00519822,0.0335449,1.07368e+09
1254,0.0127233,0.0127237,1.07368e+09,0.00509787,0.0337007,1.07368e+09
1255,0.0132681,0.0132685,1.07368e+09,0.004835,0.0338449,1.07368e+09
1256,0.0137122,0.0137126,1.07368e+09,0.00473644,0.0339754,1.07368e+09
1257,0.0136782,0.0136786,1.07368e+09,0.00451093,0.0340922,1.07368e+09
1258,0.0136554,0.0136558,1.07368e+09,0.00435236,0.0341968,1.07368e+09
1259,0.0137505,0.013751,1.07368e+09,0.00424979,0.0342916,1.07368e+09
1260,0.0138665,0.013867,1.07368e+09,0.00403936,0.0343778,1.07368e+09
1261,0.0143505,0.014351,1.07368e+09,0.0040573,0.0344539,1.07368e+09
1262,0.01495,0.0149505,1.07368e+09,0.0040488,0.0345177,1.07368e+09
1263,0.0154229,0.0154234,1.07368e+09,0.0040641,0.0345676,1.07368e+09
1264,0.0159024,0.015903,1.07368e+09,0.00420956,0.0346046,1.07368e+09
1265,0.0160489,0.0160495,1.07368e+09,0.00416402,0.0346329,1.07368e+09
1266,0.0162505,0.0162511,1.07368e+09,0.00432234,0.0346594,1.07368e+09
1267,0.0167484,0.0167491,1.07368e+09,0.00448767,0.0346915,1.07368e+09
1268,0.0173326,0.0173332,1.07368e+09,0.00464182,0.0347333,1.07368e+09
1269,0.0183917,0.0183924,1.07368e+09,0.00507261,0.034785,1.07368e+09
1270,0.0191263,0.019127,1.07368e+09,0.00513766,0.0348434,1.07368e+09
1271,0.0196712,0.019672,1.07368e+09,0.00545517,0.0349037,1.07368e+09
1272,0.0197295,0.0197302,1.07368e+09,0.00535725,0.0349635,1.07368e+09
1273,0.0194948,0.0194956,1.07368e+09,0.00547043,0.0350255,1.07368e+09
1274,0.0193928,0.0193936,1.07368e+09,0.00543229,0.0350968,1.07368e+09
1275,0.0196449,0.0196458,1.07368e+09,0.00567899,0.0351859,1.07368e+09
1276,0.0204413,0.0204422,1.07368e+09,0.00592631,0.0352984,1.07368e+09
1277,0.0215717,0.0215727,1.07368e+09,0.00633175,0.0354342,1.07368e+09
1278,0.0226301,0.022631,1.07368e+09,0.00661081,0.0355889,1.07368e+09
1279,0.0232774,0.0232784,1.07368e+09,0.00675608,0.03576,1.07368e+09
1280,0.0236231,0.0236241,1.07368e+09,0.00684694,0.0359497,1.07368e+09
1281,0.0236672,0.0236683,1.07368e+09,0.00667617,0.0361661,1.07368e+09
1282,0.0241331,0.0241343,1.07368e+09,0.006871,0.0364189,1.07368e+09
1283,0.0248548,0.024856,1.07368e+09,0.00686684,0.0367145,1.07368e+09
1284,0.0260661,0.0260674,1.07368e+09,0.00728211,0.0370524,1.07368e+09
1285,0.027115,0.0271163,1.07368e+09,0.00740303,0.0374259,1.07368e+09
1286,0.0278599,0.0278614,1.07368e+09,0.00763642,0.0378249,1.07368e+09
1287,0.028108,0.0281095,1.07368e+09,0.00754029,0.0382428,1.07368e+09
1288,0.0279417,0.0279432,1.07368e+09,0.00749655,0.0386797,1.07368e+09
1289,0.0278049,0.0278064,1.07368e+09,0.00735163,0.0391415,1.07368e+09
1290,0.0280761,0.0280777,1.07368e+09,0.0074862,0.0396363,1.07368e+09
1291,0.0290824,0.0290841,1.07368e+09,0.00773625,0.0401709,1.07368e+09
1292,0.0304044,0.0304062,1.07368e+09,0.00802915,0.0407466,1.07368e+09
1293,0.0318068,0.0318088,1.07368e+09,0.00840095,0.041358,1.07368e+09
1294,0.0326314,0.0326335,1.07368e+09,0.0084034,0.0419964,1.07368e+09
1295,0.0329864,0.0329886,1.07368e+09,0.00850608,0.0426556,1.07368e+09
1296,0.0329908,0.0329931,1.07368e+09,0.00835715,0.0433352,1.07368e+09
1297,0.0331767,0.0331791,1.07368e+09,0.00846774,0.0440402,1.07368e+09
1298,0.0336935,0.033696,1.07368e+09,0.00857192,0.0447778,1.07368e+09
1299,0.0344671,0.0344697,1.07368e+09,0.00879274,0.0455496,1.07368e+09
1300,0.0355164,0.0355192,1.07368e+09,0.00906624,0.0463505,1.07368e+09
1301,0.0359733,0.0359762,1.07368e+09,0.00903476,0.0471697,1.07368e+09
1302,0.0362299,0.0362329,1.07368e+09,0.00916648,0.0479965,1.07368e+09
1303,0.0359131,0.0359162,1.07368e+09,0.0089405,0.0488262,1.07368e+09
1304,0.0355665,0.0355697,1.07368e+09,0.00898519,0.0496615,1.07368e+09
1305,0.0354885,0.0354918,1.07368e+09,0.00895201,0.0505092,1.07368e+09
1306,0.0357285,0.0357319,1.07368e+09,0.00910953,0.0513751,1.07368e+09
1307,0.0364678,0.0364714,1.07368e+09,0.00932062,0.0522617,1.07368e+09
1308,0.0369418,0.0369455,1.07368e+09,0.00935401,0.0531649,1.07368e+09
1309,0.0372561,0.0372599,1.07368e+09,0.00946636,0.0540749,1.07368e+09
1310,0.0370258,0.0370298,1.07368e+09,0.00929621,0.0549831,1.07368e+09
1311,0.0364915,0.0364955,1.07368e+09,0.00925591,0.0558865,1.07368e+09
1312,0.0358158,0.0358198,1.07368e+09,0.00906806,0.0567867,1.07368e+09
1313,0.0352849,0.035289,1.07368e+09,0.00907694,0.0576865,1.07368e+09
1314,0.0348659,0.03487,1.07368e+09,0.00892217,0.0585884,1.07368e+09
1315,0.0346206,0.0346248,1.07368e+09,0.00895095,0.0594904,1.07368e+09
1316,0.0343433,0.0343475,1.07368e+09,0.00879817,0.0603875,1.07368e+09
1317,0.0338728,0.0338771,1.07368e+09,0.0086829,0.0612739,1.07368e+09
1318,0.0331881,0.0331923,1.07368e+09,0.00850305,0.0621456,1.07368e+09
1319,0.0322141,0.0322183,1.07368e+09,0.00823009,0.0630014,1.07368e+09
1320,0.0313791,0.0313833,1.07368e+09,0.00813693,0.0638431,1.07368e+09
1321,0.0305163,0.0305203,1.07368e+09,0.00788942,0.0646741,1.07368e+09
1322,0.0299694,0.0299735,1.07368e+09,0.00785785,0.065497,1.07368e+09
1323,0.0294927,0.0294967,1.07368e+09,0.00770773,0.0663112,1.07368e+09
1324,0.0289089,0.0289129,1.07368e+09,0.00754734,0.0671124,1.07368e+09
1325,0.0282435,0.0282475,1.07368e+09,0.00738738,0.0678949,1.07368e+09
1326,0.0272927,0.0272966,1.07368e+09,0.00712677,0.0686546,1.07368e+09
1327,0.0261932,0.0261969,1.07368e+09,0.00688808,0.0693907,1.07368e+09
1328,0.0248629,0.0248665,1.07368e+09,0.0065723,0.0701043,1.07368e+09
1329,0.0236787,0.0236822,1.07368e+09,0.00635002,0.0707965,1.07368e+09
1330,0.0226909,0.0226943,1.07368e+09,0.00612108,0.0714693,1.07368e+09
1331,0.0220295,0.0220327,1.07368e+09,0.00598496,0.072123,1.07368e+09
1332,0.0214971,0.0215003,1.07368e+09,0.00580486,0.0727562,1.07368e+09
1333,0.0209575,0.0209606,1.07368e+09,0.00565376,0.0733661,1.07368e+09
1334,0.020099,0.020102,1.07368e+09,0.00538297,0.0739498,1.07368e+09
1335,0.0189834,0.0189863,1.07368e+09,0.00513078,0.0745061,1.07368e+09
1336,0.0179186,0.0179214,1.07368e+09,0.0049486,0.0750365,1.07368e+09
1337,0.0168956,0.0168982,1.07368e+09,0.00472194,0.0755452,1.07368e+09
1338,0.0162262,0.0162287,1.07368e+09,0.00466687,0.0760349,1.07368e+09
1339,0.0157941,0.0157965,1.07368e+09,0.00451963,0.0765044,1.07368e+09
1340,0.0153669,0.0153692,1.07368e+09,0.00439052,0.0769497,1.07368e+09
1341,0.014773,0.0147753,1.07368e+09,0.0041991,0.0773652,1.07368e+09
1342,0.0137501,0.0137522,1.07368e+09,0.00389872,0.0777472,1.07368e+09
1343,0.0124174,0.0124193,1.07368e+09,0.00363714,0.0780957,1.07368e+09
1344,0.0111633,0.011165,1.07368e+09,0.00339969,0.0784142,1.07368e+09
1345,0.0102246,0.0102262,1.07368e+09,0.00328314,0.0787075,1.07368e+09
1346,0.0099276,0.00992915,1.07368e+09,0.00324672,0.0789788,1.07368e+09
1347,0.00988313,0.00988468,1.07368e+09,0.00318383,0.0792278,1.07368e+09
1348,0.00975883,0.00976036,1.07368e+09,0.00311102,0.0794497,1.07368e+09
1349,0.00932945,0.00933092,1.07368e+09,0.00298058,0.0796397,1.07368e+09
1350,0.00832255,0.00832386,1.07368e+09,0.00274281,0.0797966,1.07368e+09
1351,0.00722474,0.00722588,1.07368e+09,0.00259597,0.0799231,1.07368e+09
1352,0.00621335,0.00621433,1.07368e+09,0.00244976,0.0800243,1.07368e+09
1353,0.00563404,0.00563493,1.07368e+09,0.00240736,0.080104,1.07368e+09
1354,0.00565948,0.00566037,1.07368e+09,0.00245001,0.0801627,1.07368e+09
1355,0.00575749,0.0057584,1.07368e+09,0.00246221,0.0801962,1.07368e+09
1356,0.00578208,0.00578299,1.07368e+09,0.00253346,0.0801983,1.07368e+09
1357,0.00536061,0.00536146,1.07368e+09,0.00254183,0.0801653,1.07368e+09
1358,0.00432167,0.00432235,1.07368e+09,0.00246784,0.0800974,1.07368e+09
1359,0.00348985,0.0034904,1.07368e+09,0.00246931,0.0799995,1.07368e+09
1360,0.00279052,0.00279096,1.07368e+09,0.0025001,0.0798776,1.07368e+09
1361,0.00279653,0.00279697,1.07368e+09,0.00257065,0.0797351,1.07368e+09
1362,0.00322598,0.00322649,1.07368e+09,0.00286988,0.07957,1.07368e+09
1363,0.00361448,0.00361505,1.07368e+09,0.00305416,0.0793774,1.07368e+09
1364,0.00360964,0.0036102,1.07368e+09,0.00337749,0.0791524,1.07368e+09
1365,0.00319193,0.00319243,1.07368e+09,0.00348203,0.0788941,1.07368e+09
1366,0.00238178,0.00238215,1.07368e+09,0.0035243,0.0786063,1.07368e+09
1367,0.0016918,0.00169207,1.07368e+09,0.00363614,0.0782949,1.07368e+09
1368,0.00137746,0.00137767,1.07368e+09,0.00366422,0.0779636,1.07368e+09
1369,0.00141486,0.00141508,1.07368e+09,0.0039756,0.0776122,1.07368e+09
1370,0.00196941,0.00196971,1.07368e+09,0.00426394,0.0772371,1.07368e+09
1371,0.00222586,0.0022262,1.07368e+09,0.00463213,0.0768332,1.07368e+09
1372,0.00241905,0.00241943,1.07368e+09,0.00494713,0.0763978,1.07368e+09
1373,0.00204458,0.00204489,1.07368e+09,0.00515403,0.0759339,1.07368e+09
1374,0.0016619,0.00166215,1.07368e+09,0.00526105,0.0754476,1.07368e+09
1375,0.00150546,0.00150569,1.07368e+09,0.00536775,0.0749445,1.07368e+09
1376,0.0016623,0.00166256,1.07368e+09,0.00554973,0.0744281,1.07368e+09
1377,0.00221541,0.00221574,1.07368e+09,0.0057826,0.073898,1.07368e+09
1378,0.00276369,0.0027641,1.07368e+09,0.00612952,0.073351,1.07368e+09
1379,0.00324364,0.00324412,1.07368e+09,0.00634389,0.0727844,1.07368e+09
1380,0.003451,0.0034515,1.07368e+09,0.00661316,0.0721983,1.07368e+09
1381,0.00353471,0.00353522,1.07368e+09,0.00665561,0.0715955,1.07368e+09
1382,0.00348069,0.00348119,1.07368e+09,0.00676298,0.0709808,1.07368e+09
1383,0.00376466,0.0037652,1.07368e+09,0.00689127,0.0703593,1.07368e+09
1384,0.00426322,0.00426382,1.07368e+09,0.00700885,0.0697339,1.07368e+09
1385,0.00518155,0.00518227,1.07368e+09,0.00730319,0.0691048,1.07368e+09
1386,0.00617142,0.00617227,1.07368e+09,0.00751359,0.0684706,1.07368e+09
1387,0.00705689,0.00705784,1.07368e+09,0.00775141,0.06783,1.07368e+09
1388,0.00794862,0.00794968,1.07368e+09,0.00791831,0.0671844,1.07368e+09
1389,0.00846352,0.00846464,1.07368e+09,0.0079444,0.0665388,1.07368e+09
1390,0.00927924,0.00928045,1.07368e+09,0.00801674,0.0658992,1.07368e+09
1391,0.00997656,0.00997784,1.07368e+09,0.00803479,0.0652707,1.07368e+09
1392,0.0110615,0.0110629,1.07368e+09,0.00813867,0.064657,1.07368e+09
1393,0.0122504,0.0122519,1.07368e+09,0.00832762,0.0640595,1.07368e+09
1394,0.0135389,0.0135406,1.07368e+09,0.00851309,0.0634772,1.07368e+09
1395,0.0149831,0.0149849,1.07368e+09,0.00867365,0.0629085,1.07368e+09
1396,0.0161417,0.0161436,1.07368e+09,0.00886639,0.0623538,1.07368e+09
1397,0.0172395,0.0172415,1.07368e+09,0.00886133,0.0618161,1.07368e+09
1398,0.0181282,0.0181303,1.07368e+09,0.00895674,0.0613004,1.07368e+09
1399,0.019147,0.0191492,1.07368e+09,0.00900788,0.060814,1.07368e+09
1400,0.0204153,0.0204177,1.07368e+09,0.00909598,0.0603628,1.07368e+09
1401,0.0220159,0.0220184,1.07368e+09,0.00938177,0.0599485,1.07368e+09
1402,0.0236613,0.0236639,1.07368e+09,0.00954111,0.0595704,1.07368e+09
1403,0.025232,0.0252348,1.07368e+09,0.00985791,0.0592268,1.07368e+09
1404,0.0264099,0.0264128,1.07368e+09,0.00991108,0.0589169,1.07368e+09
1405,0.0271618,0.0271648,1.07368e+09,0.00989094,0.0586425,1.07368e+09
1406,0.0278236,0.0278267,1.07368e+09,0.00992287,0.058409,1.07368e+09
1407,0.0283564,0.0283595,1.07368e+09,0.00976723,0.0582238,1.07368e+09
1408,0.0293244,0.0293277,1.07368e+09,0.00998223,0.0580916,1.07368e+09
1409,0.0304815,0.030485,1.07368e+09,0.0100554,0.0580122,1.07368e+09
1410,0.0318347,0.0318383,1.07368e+09,0.0103791,0.0579809,1.07368e+09
1411,0.033041,0.0330447,1.07368e+09,0.0105184,0.0579919,1.07368e+09
1412,0.0336404,0.0336443,1.07368e+09,0.0105977,0.0580424,1.07368e+09
1413,0.0339584,0.0339623,1.07368e+09,0.0104962,0.0581341,1.07368e+09
1414,0.033989,0.033993,1.07368e+09,0.0104095,0.0582725,1.07368e+09
1415,0.0343228,0.0343268,1.07368e+09,0.010354,0.0584643,1.07368e+09
1416,0.0349536,0.0349577,1.07368e+09,0.0104214,0.0587123,1.07368e+09
1417,0.0358874,0.0358917,1.07368e+09,0.0106562,0.0590138,1.07368e+09
1418,0.0366675,0.036672,1.07368e+09,0.0106849,0.0593611,1.07368e+09
1419,0.0369932,0.0369978,1.07368e+09,0.0108213,0.0597443,1.07368e+09
1420,0.0368742,0.0368789,1.07368e+09,0.0105859,0.0601566,1.07368e+09
1421,0.0361365,0.0361411,1.07368e+09,0.0103744,0.0605973,1.07368e+09
1422,0.0355668,0.0355714,1.07368e+09,0.010159,0.0610703,1.07368e+09
1423,0.0352085,0.0352131,1.07368e+09,0.0100187,0.0615809,1.07368e+09
1424,0.0354031,0.0354078,1.07368e+09,0.0100941,0.0621305,1.07368e+09
1425,0.0358125,0.0358173,1.07368e+09,0.0101361,0.0627147,1.07368e+09
1426,0.0360842,0.0360891,1.07368e+09,0.0102083,0.0633248,1.07368e+09
1427,0.0358725,0.0358775,1.07368e+09,0.0100413,0.0639517,1.07368e+09
1428,0.0350791,0.0350841,1.07368e+09,0.00980109,0.0645903,1.07368e+09
1429,0.0341768,0.0341817,1.07368e+09,0.00947156,0.0652414,1.07368e+09
1430,0.0332924,0.0332972,1.07368e+09,0.00920594,0.06591,1.07368e+09
1431,0.0328561,0.0328609,1.07368e+09,0.00905986,0.0666001,1.07368e+09
1432,0.0327426,0.0327475,1.07368e+09,0.00902629,0.0673107,1.07368e+09
1433,0.0325479,0.0325528,1.07368e+09,0.00891139,0.0680347,1.07368e+09
1434,0.0321647,0.0321696,1.07368e+09,0.00879604,0.0687617,1.07368e+09
1435,0.0313026,0.0313074,1.07368e+09,0.00848606,0.0694837,1.07368e+09
1436,0.0300602,0.0300649,1.07368e+09,0.00809255,0.0701981,1.07368e+09
1437,0.028917,0.0289215,1.07368e+09,0.00781909,0.0709077,1.07368e+09
1438,0.0279394,0.0279438,1.07368e+09,0.00748271,0.0716175,1.07368e+09
1439,0.0274742,0.0274785,1.07368e+09,0.00744327,0.0723305,1.07368e+09
1440,0.0273362,0.0273405,1.07368e+09,0.00734573,0.0730454,1.07368e+09
1441,0.027141,0.0271454,1.07368e+09,0.00726798,0.0737572,1.07368e+09
1442,0.0266945,0.0266988,1.07368e+09,0.0070906,0.0744595,1.07368e+09
1443,0.025888,0.0258922,1.07368e+09,0.00682269,0.0751477,1.07368e+09
1444,0.0248461,0.0248502,1.07368e+09,0.00649507,0.0758211,1.07368e+09
1445,0.023915,0.023919,1.07368e+09,0.0063052,0.0764824,1.07368e+09
1446,0.0231149,0.0231188,1.07368e+09,0.00606083,0.0771348,1.07368e+09
1447,0.0226714,0.0226753,1.07368e+09,0.00604353,0.0777794,1.07368e+09
1448,0.0222034,0.0222071,1.07368e+09,0.00584388,0.0784133,1.07368e+09
1449,0.021837,0.0218407,1.07368e+09,0.00582574,0.0790312,1.07368e+09
1450,0.02123,0.0212336,1.07368e+09,0.00558091,0.0796285,1.07368e+09
1451,0.0204217,0.0204253,1.07368e+09,0.00544167,0.0802035,1.07368e+09
1452,0.0196827,0.0196861,1.07368e+09,0.00527054,0.0807574,1.07368e+09
1453,0.0189501,0.0189534,1.07368e+09,0.00515015,0.0812936,1.07368e+09
1454,0.0186131,0.0186163,1.07368e+09,0.00515626,0.0818152,1.07368e+09
1455,0.018377,0.0183802,1.07368e+09,0.0050732,0.082323,1.07368e+09
1456,0.0183797,0.018383,1.07368e+09,0.00514845,0.082815,1.07368e+09
1457,0.0181154,0.0181186,1.07368e+09,0.00495394,0.0832873,1.07368e+09
1458,0.0178424,0.0178456,1.07368e+09,0.00500774,0.0837363,1.07368e+09
1459,0.0172143,0.0172174,1.07368e+09,0.00472999,0.0841597,1.07368e+09
1460,0.0164558,0.0164588,1.07368e+09,0.00469209,0.0845572,1.07368e+09
1461,0.0157386,0.0157414,1.07368e+09,0.00449257,0.0849303,1.07368e+09
1462,0.0149774,0.0149801,1.07368e+09,0.00436671,0.0852803,1.07368e+09
1463,0.0146436,0.0146463,1.07368e+09,0.00433081,0.0856075,1.07368e+09
1464,0.0143403,0.0143429,1.07368e+09,0.00417431,0.0859106,1.07368e+09
1465,0.0141763,0.0141789,1.07368e+09,0.00416505,0.0861866,1.07368e+09
1466,0.0138451,0.0138476,1.07368e+09,0.00397182,0.0864328,1.07368e+09
1467,0.0133632,0.0133656,1.07368e+09,0.00389736,0.086648,1.07368e+09
1468,0.0126752,0.0126775,1.07368e+09,0.00367906,0.0868336,1.07368e+09
1469,0.0120212,0.0120234,1.07368e+09,0.00360626,0.0869928,1.07368e+09
1470,0.0115675,0.0115696,1.07368e+09,0.00350054,0.0871286,1.07368e+09
1471,0.011318,0.01132,1.07368e+09,0.00347805,0.0872418,1.07368e+09
1472,0.0112189,0.011221,1.07368e+09,0.00344848,0.0873302,1.07368e+09
1473,0.0110556,0.0110577,1.07368e+09,0.00343386,0.0873896,1.07368e+09
1474,0.0106029,0.0106049,1.07368e+09,0.00335682,0.0874159,1.07368e+09
1475,0.00981425,0.00981606,1.07368e+09,0.00326134,0.0874071,1.07368e+09
1476,0.00871411,0.00871572,1.07368e+09,0.00312994,0.0873646,1.07368e+09
1477,0.00774788,0.00774931,1.07368e+09,0.00310224,0.0872925,1.07368e+09
1478,0.00709828,0.00709959,1.07368e+09,0.00313637,0.0871946,1.07368e+09
1479,0.00700277,0.00700406,1.07368e+09,0.00332184,0.0870718,1.07368e+09
1480,0.00715119,0.00715251,1.07368e+09,0.00360271,0.0869216,1.07368e+09
1481,0.0073061,0.00730745,1.07368e+09,0.00387508,0.0867403,1.07368e+09
1482,0.00718536,0.00718668,1.07368e+09,0.00414015,0.0865259,1.07368e+09
1483,0.00669517,0.0066964,1.07368e+09,0.00424148,0.0862808,1.07368e+09
1484,0.00609862,0.00609974,1.07368e+09,0.00434758,0.0860103,1.07368e+09
1485,0.00556176,0.00556278,1.07368e+09,0.00438172,0.0857198,1.07368e+09
1486,0.00551917,0.00552018,1.07368e+09,0.00459359,0.0854126,1.07368e+09
1487,0.00571518,0.00571623,1.07368e+09,0.00487312,0.0850873,1.07368e+09
1488,0.00617478,0.0061759,1.07368e+09,0.00520651,0.0847392,1.07368e+09
1489,0.00631794,0.00631909,1.07368e+09,0.00558868,0.0843634,1.07368e+09
1490,0.00612409,0.0061252,1.07368e+09,0.00581206,0.0839586,1.07368e+09
1491,0.00558428,0.00558528,1.07368e+09,0.00594082,0.0835284,1.07368e+09
1492,0.00510004,0.00510095,1.07368e+09,0.00610113,0.0830802,1.07368e+09
1493,0.00513691,0.00513782,1.07368e+09,0.00611354,0.0826212,1.07368e+09
1494,0.00554954,0.00555051,1.07368e+09,0.00642417,0.082154,1.07368e+09
1495,0.00655666,0.00655781,1.07368e+09,0.00665036,0.0816762,1.07368e+09
1496,0.00739248,0.00739376,1.07368e+09,0.00703943,0.0811838,1.07368e+09
1497,0.00804111,0.00804249,1.07368e+09,0.00724316,0.0806749,1.07368e+09
1498,0.00832268,0.0083241,1.07368e+09,0.00736208,0.0801528,1.07368e+09
1499,0.00828473,0.00828613,1.07368e+09,0.00732824,0.0796239,1.07368e+09
1500,0.00841822,0.00841964,1.07368e+09,0.00727184,0.0790952,1.07368e+09
1501,0.00874451,0.00874597,1.07368e+09,0.00736159,0.0785704,1.07368e+09
1502,0.00950964,0.0095112,1.07368e+09,0.00745982,0.0780489,1.07368e+09
1503,0.0103076,0.0103093,1.07368e+09,0.00779081,0.0775265,1.07368e+09
1504,0.0110529,0.0110547,1.07368e+09,0.00793214,0.0769984,1.07368e+09
